filename,class,file_dir,side
2025-01-10_154422.665.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.681.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.697.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.717.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.733.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.749.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.765.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.781.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.801.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.817.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.833.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.849.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.865.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.885.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.901.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.917.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.933.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.949.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.965.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154422.985.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.001.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.017.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.033.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.049.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.069.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.085.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.101.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.117.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.133.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.153.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.169.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.185.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.201.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.217.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.233.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.253.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.269.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.285.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.301.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.317.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.337.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.353.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.369.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.385.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.401.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.421.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.437.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.453.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.469.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.485.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.501.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.521.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.537.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.553.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.569.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.585.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.605.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.621.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.637.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.653.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.669.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.689.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.705.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.721.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.737.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.753.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.769.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.789.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.805.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.821.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.837.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.853.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.873.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.889.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.905.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.921.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.937.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.957.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.973.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154423.989.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.005.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.021.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.037.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.057.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.073.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.089.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.105.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.121.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.141.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.157.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.173.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.189.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.205.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.225.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.241.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.257.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.273.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.289.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.309.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.325.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.341.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.357.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.373.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.389.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.409.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.425.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.441.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.457.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.473.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.493.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.509.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.525.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.541.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.557.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.577.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.593.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.609.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.625.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.641.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.657.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.677.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.693.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.709.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.725.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.741.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.761.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.777.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.793.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.809.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.825.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.845.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.861.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.877.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.893.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.909.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.925.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.945.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.961.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.977.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154424.993.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154425.009.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154425.029.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154425.045.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154425.061.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154425.077.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154425.093.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
2025-01-10_154425.113.jpg,0,/root/data/tap_measure/OneDrive_1_2026-2-26/2025_new_ruler/20250114/2025114_new_ruler_images/新尺带照片/1,front
